"","Date","Sum_GAP","Sum_Others","Sum_Kitchen","Sum_Laundry","Sum_Heater_AC","forecastAC","forecastK","forecastL","forecastTotal","OnlyforecastAC","OnlyforecastK","OnlyforecastL","OnlyforecastTotal"
"182","2007-07-02",16117.2,6373.2,1018,5281,3445,6276.29361489025,1035.75820374658,1435.07759844777,16863.8443201587,NA,NA,NA,NA
"183","2007-07-03",17665.2,9289.2,467,3214,4695,6558.49711222499,1079.35410636638,2341.11410339122,18903.6072498547,NA,NA,NA,NA
"184","2007-07-04",16723.5,6544.5,2329,2218,5632,6356.51084837028,1446.4105497464,2718.67323119011,18917.132290578,NA,NA,NA,NA
"185","2007-07-05",17621.5,9956.5,2922,770,3973,5557.8317384583,961.732061989271,1224.55749032021,15902.9235470905,NA,NA,NA,NA
"186","2007-07-06",17825.4,7431.4,2826,3563,4005,6688.823751743,1097.03611900157,1689.13859222714,17543.3141971146,NA,NA,NA,NA
"187","2007-07-07",22636.7666666667,8415.76666666667,997,3047,10177,7527.01935808983,2298.24736832535,2258.26160442969,22126.6665900479,NA,NA,NA,NA
"188","2007-07-08",18151.3333333333,8218.33333333333,1825,2831,5277,5376.09977228928,2489.31385380804,2887.94589438315,21755.9211948813,NA,NA,NA,NA
"189","2007-07-09",19669.3,8766.3,923,594,9386,5305.20665688533,835.325123535246,1198.80831278809,15250.9590917133,NA,NA,NA,NA
"190","2007-07-10",15138.7333333333,8213.73333333333,67,2227,4631,5604.87484313603,886.234162322108,2096.54665155079,17302.0018544665,NA,NA,NA,NA
"191","2007-07-11",12039.2,5093.2,1015,647,5284,5433.59083612652,1260.94621255741,2469.03727325256,17344.1988803736,NA,NA,NA,NA
"192","2007-07-12",17826.3666666667,7828.36666666667,1029,2550,6419,4677.95321783887,783.865362759072,973.091915327552,14374.6691191169,NA,NA,NA,NA
"193","2007-07-13",13239.7,8179.7,0,633,4427,5863.08733521855,926.314925842564,1439.0083162725,16073.8256003127,NA,NA,NA,NA
"194","2007-07-14",21469.5,9122.5,3775,1968,6604,6764.98096139424,2133.84498739553,2012.47909253769,20727.6380285182,NA,NA,NA,NA
"195","2007-07-15",15283.7333333333,8204.73333333333,862,632,5585,4685.50783760785,2330.06158888718,2649.29962443435,20436.2603517524,NA,NA,NA,NA
"196","2007-07-16",14227.9,8526.9,830,695,4176,4691.79058434879,679.757036872229,969.800148921393,14016.4857097969,NA,NA,NA,NA
"197","2007-07-17",11993.8666666667,7116.86666666667,848,694,3335,5072.19113076977,732.642904073007,1879.33978664388,16155.2498619169,NA,NA,NA,NA
"198","2007-07-18",12618.0333333333,6410.03333333333,909,671,4628,4982.93181840981,1107.44843779977,2265.41604564054,16284.3300218966,NA,NA,NA,NA
"199","2007-07-19",11298.1,6397.1,1068,703,3130,4308.32152803934,628.474944177753,784.434414936759,13397.5026366322,NA,NA,NA,NA
"200","2007-07-20",18507.0333333333,9213.03333333333,2111,2418,4765,5571.23734660436,767.021906071747,1266.27228233504,15171.984902722,NA,NA,NA,NA
"201","2007-07-21",17670.8,8974.8,428,512,7756,6545.52654022053,1968.69800599669,1856.20118181822,19890.8116065252,NA,NA,NA,NA
"202","2007-07-22",22929.5666666667,8139.56666666667,7091,2136,5563,4531.09382161806,2157.25137171341,2509.60770881459,19651.5705426305,NA,NA,NA,NA
"203","2007-07-23",16516.9666666667,9634.96666666667,1747,1288,3847,4593.32353973605,497.698455172034,846.437897097327,13268.9554102552,NA,NA,NA,NA
"204","2007-07-24",13754.7333333333,6548.73333333333,0,1607,5599,5019.12319230582,540.053100507721,1771.70240924073,15428.354034918,NA,NA,NA,NA
"205","2007-07-25",7876,5392,0,151,2333,4963.58983327773,903.41857766819,2172.5957475973,15560.6159473776,NA,NA,NA,NA
"206","2007-07-26",15408.3333333333,6454.33333333333,975,3633,4346,4310.27235051273,412.533282026202,705.273813739062,12659.2604103082,NA,NA,NA,NA
"207","2007-07-27",20041.9,10998.9,1837,49,7157,5581.67900966458,539.186057742407,1199.42382438699,14401.9477724405,NA,NA,NA,NA
"208","2007-07-28",27031.0333333333,9300.03333333333,907,10265,6559,6551.69419566076,1729.51457928244,1800.19042823014,19072.864417073,NA,NA,NA,NA
"209","2007-07-29",5351.93333333333,4063.93333333333,0,0,1288,4520.66881838709,1907.82142880125,2462.89827125243,18771.4438868176,NA,NA,NA,NA
"210","2007-07-30",7780.26666666667,5252.26666666667,0,0,2528,4554.83381870375,239.687648565374,807.495786008514,12314.8830851171,NA,NA,NA,NA
"211","2007-07-31",13538.8666666667,6686.86666666667,3277,0,3575,4942.3233224448,275.685731632788,1739.05761129715,14391.6720874509,NA,NA,NA,NA
"212","2007-08-01",17672.3,6277.3,1583,0,9812,4839.80949723367,635.439978971533,2144.89897343807,14436.2830593496,NA,NA,NA,NA
"213","2007-08-02",16990.2666666667,9639.26666666667,482,0,6869,4132.72289661585,144.201794919683,681.346550874529,11446.2808388101,NA,NA,NA,NA
"214","2007-08-03",17722.7333333333,7625.73333333333,958,0,9139,5345.70879880458,274.20349498603,1178.30007529079,13103.6817205178,NA,NA,NA,NA
"215","2007-08-04",19083.1666666667,10167.1666666667,552,398,7966,6254.98485968044,1471.95734677201,1781.14882089105,17697.2127542202,NA,NA,NA,NA
"216","2007-08-05",13118.3,6302.3,169,0,6647,4163.3661695297,1662.05848765804,2445.48357008829,17330.898219908,NA,NA,NA,NA
"217","2007-08-06",18162,9081,1096,0,7985,4139.60896479856,10.2871744700738,791.529204814396,10826.4359553473,NA,NA,NA,NA
"218","2007-08-07",24726.3333333333,13079.3333333333,437,2168,9042,4474.36149805824,67.3126758899591,1724.63572126252,12876.5861744775,NA,NA,NA,NA
"219","2007-08-08",18758.0333333333,6932.03333333333,1055,1111,9660,4326.72616225212,452.762312194286,2132.38139621444,12919.7223757276,NA,NA,NA,NA
"220","2007-08-09",17861.3333333333,6518.33333333333,182,4515,6646,3584.40872149702,-8.25297668369438,671.333012730186,9956.81161924131,NA,NA,NA,NA
"221","2007-08-10",17133.5,5859.5,336,2651,8287,4774.1071935356,156.260036672632,1171.59777207591,11672.6536856573,NA,NA,NA,NA
"222","2007-08-11",18194.1666666667,5765.16666666667,1180,910,10339,5673.80764853563,1392.46259795969,1778.7313741452,16358.0362687745,NA,NA,NA,NA
"223","2007-08-12",20698.4,9837.4,1123,1156,8582,3587.75481354941,1624.4918308976,2448.44314975913,16118.2357196559,NA,NA,NA,NA
"224","2007-08-13",19216.8666666667,7546.86666666667,93,476,11101,3585.75033390705,17.5708196073594,801.023633086363,9775.32902215332,NA,NA,NA,NA
"225","2007-08-14",15686.5,7794.5,951,685,6256,3959.06854821277,121.723067510248,1741.83255037351,12021.5419514871,NA,NA,NA,NA
"226","2007-08-15",19864.3333333333,9231.33333333333,338,508,9787,3866.99494004247,555.854604850074,2158.40106470956,12293.7846679417,NA,NA,NA,NA
"227","2007-08-16",15974.9333333333,7536.93333333333,962,0,7476,3196.9638665502,144.294822936756,707.193225051514,9590.64295810463,NA,NA,NA,NA
"228","2007-08-17",16831.5333333333,8818.53333333333,244,0,7769,4474.94851512201,358.212240874865,1218.16121445499,11593.6548134275,NA,NA,NA,NA
"229","2007-08-18",5799.33333333333,3969.33333333333,0,0,1830,5477.77040290748,1642.91874870919,1836.65877591129,16589.528902913,NA,NA,NA,NA
"230","2007-08-19",23704.9,7778.9,1025,8912,5989,3508.09599999216,1921.69693082181,2518.15352633763,16678.7330959405,NA,NA,NA,NA
"231","2007-08-20",22314.0333333333,6934.03333333333,1032,6965,7383,3633.77266667024,358.930070579759,882.66331074469,10677.9166183231,NA,NA,NA,NA
"232","2007-08-21",10709.2666666667,7375.26666666667,0,38,3296,4143.79276591235,503.836479458583,1835.25427985007,13273.3880102634,NA,NA,NA,NA
"233","2007-08-22",20163.4666666667,8038.46666666667,3048,1836,7241,4194.88981042876,974.570908263834,2263.15419105877,13895.7967441804,NA,NA,NA,NA
"234","2007-08-23",18538.5333333333,10435.5333333333,2502,259,5342,3671.74166867418,594.783613535572,822.525504496407,11537.2827983743,NA,NA,NA,NA
"235","2007-08-24",27603.5666666667,11986.5666666667,1891,3782,9944,5097.43197658691,835.052803465796,1343.03246818531,13872.9195466806,NA,NA,NA,NA
"236","2007-08-25",19181.3333333333,7163.33333333333,4149,2191,5678,6245.83508794933,2140.20356223638,1969.76615812836,19183.1018981204,NA,NA,NA,NA
"237","2007-08-26",21915.1,11071.1,1541,3645,5658,4416.69004022561,2433.14746048117,2657.96777309873,19562.3030582985,NA,NA,NA,NA
"238","2007-08-27",20195.5,10317.5,2305,1229,6344,4675.01356048768,878.022116354444,1027.47494032613,13821.6586861439,NA,NA,NA,NA
"239","2007-08-28",16616.7333333333,7627.73333333333,1038,2468,5483,5307.13880634598,1023.93208339794,1983.22834799733,16642.5959211708,NA,NA,NA,NA
"240","2007-08-29",12466.5333333333,6015.53333333333,957,562,4932,5467.38159684495,1489.05363238162,2412.39187741336,17451.6506974191,NA,NA,NA,NA
"241","2007-08-30",20040.9666666667,9417.96666666667,3822,2580,4221,5038.30717563753,1097.19389251512,971.130531277071,15237.733584221,NA,NA,NA,NA
"242","2007-08-31",21330.3666666667,10726.3666666667,1200,666,8738,6541.2468506624,1319.22005435583,1489.18013823238,17673.6659646095,NA,NA,NA,NA
"243","2007-09-01",28358.1,15559.1,2497,569,9733,7748.72827275684,2600.37179839712,2111.77265458649,23038.6355526454,NA,NA,NA,NA
"244","2007-09-02",27707.8,13671.8,3613,1617,8806,5959.58353719272,2864.09130780069,2794.35729309476,23426.9923969164,NA,NA,NA,NA
"245","2007-09-03",17315.3666666667,8856.36666666667,621,2515,5323,6238.38415603295,1275.15036271059,1157.04224334519,17650.8427006793,NA,NA,NA,NA
"246","2007-09-04",26415.7333333333,10165.7333333333,2928,3501,9821,6871.48896424163,1383.37620150622,2105.09438730339,20393.6573220869,NA,NA,NA,NA
"247","2007-09-05",20609.5333333333,9760.53333333333,0,4144,6705,7013.7064454724,1807.73909366216,2526.05034810989,21085.0386142708,NA,NA,NA,NA
"248","2007-09-06",15024.5666666667,7675.56666666667,0,3888,3461,6548.54463284489,1372.89252709214,1076.48340929203,18717.9069760372,NA,NA,NA,NA
"249","2007-09-07",22274.9333333333,8703.93333333333,3632,551,9388,7998.69839079115,1550.58219323345,1586.5605890253,20969.9308292135,NA,NA,NA,NA
"250","2007-09-08",24495.8666666667,10191.8666666667,3339,1801,9164,9138.43869078689,2786.93745437193,2201.9540590728,26125.8518078679,NA,NA,NA,NA
"251","2007-09-09",27991.7,12136.7,2184,4438,9233,7268.66922878924,3006.28018902076,2878.54755179997,26286.1297474876,NA,NA,NA,NA
"252","2007-09-10",18622.9333333333,11479.9333333333,935,595,5613,7456.30090789483,1374.23105816627,1236.86297148073,20269.3689013041,NA,NA,NA,NA
"253","2007-09-11",16392.8666666667,9107.86666666667,943,550,5792,7990.23198479926,1441.4154146645,2182.54508788141,22765.7468582896,NA,NA,NA,NA
"254","2007-09-12",21462.7333333333,10490.7333333333,0,3217,7755,8027.93731520134,1827.53231526743,2603.45813375693,23211.5948296627,NA,NA,NA,NA
"255","2007-09-13",19106.3666666667,11555.3666666667,1175,2523,3853,7455.64195020875,1357.8780149678,1156.43931925654,20606.3959068735,NA,NA,NA,NA
"256","2007-09-14",18924.5,11543.5,901,676,5804,8798.73110532131,1504.74055865692,1671.84400647873,22634.0304077998,NA,NA,NA,NA
"257","2007-09-15",18255.2,10342.2,0,1449,6464,9834.06333325476,2714.67952036487,2295.44715203199,27584.9253601583,NA,NA,NA,NA
"258","2007-09-16",27537.0666666667,12045.0666666667,3118,3064,9310,7864.9544578702,2912.32608500689,2983.14203377185,27564.5378361725,NA,NA,NA,NA
"259","2007-09-17",24353.1,10497.1,6651,926,6279,7960.48489782722,1263.48373432223,1355.36178777556,21395.6383136065,NA,NA,NA,NA
"260","2007-09-18",19458.6666666667,10116.6666666667,1888,2029,5425,8411.42012874582,1318.83189390929,2317.56187152096,23771.619798571,NA,NA,NA,NA
"261","2007-09-19",21644.7333333333,10964.7333333333,0,2743,7937,8376.74945561229,1697.99604714313,2757.31743202323,24130.9850182035,NA,NA,NA,NA
"262","2007-09-20",20925.5333333333,9384.53333333333,1056,489,9996,7743.81981983609,1226.07565262393,1331.08066191392,21474.2811983414,NA,NA,NA,NA
"263","2007-09-21",20646.3333333333,8455.33333333333,3130,2745,6316,9038.71782685184,1375.04634864431,1868.73286561121,23485.3136339959,NA,NA,NA,NA
"264","2007-09-22",19602.8666666667,9659.86666666667,944,1311,7688,10038.5676473559,2591.05027876433,2515.49573018961,28453.2963047062,NA,NA,NA,NA
"265","2007-09-23",23632.8333333333,11490.8333333333,2831,1929,7382,8046.51280361364,2798.20943819399,3226.64261311712,28481.3695195048,NA,NA,NA,NA
"266","2007-09-24",22575.5,9756.5,929,3935,7955,8131.03454176543,1161.74193658748,1621.9350827267,22388.9500895945,NA,NA,NA,NA
"267","2007-09-25",29405.7,16416.7,916,2253,9820,8581.89622581843,1231.68310689345,2606.12245762131,24865.13814774,NA,NA,NA,NA
"268","2007-09-26",30371.0666666667,14237.0666666667,1058,9415,5661,8556.71823448042,1626.97448934733,3066.05788406388,25343.3304056451,NA,NA,NA,NA
"269","2007-09-27",23210,14177,1066,643,7324,7941.15903575219,1172.01151392199,1657.4755362304,22818.3060092569,NA,NA,NA,NA
"270","2007-09-28",28008.3,13338.3,996,3722,9952,9259.35424600916,1338.06582862103,2209.56311850655,24967.6120946633,NA,NA,NA,NA
"271","2007-09-29",38275.3666666667,18543.3666666667,4085,7457,8190,10286.2796567409,2570.59556340232,2866.89359168789,30073.9025517299,NA,NA,NA,NA
"272","2007-09-30",25271.5,13059.5,1405,582,10225,8322.80432696609,2793.07789155111,3584.1563488838,30233.654724666,NA,NA,NA,NA
"273","2007-10-01",28682.0333333333,14593.0333333333,1507,6622,5960,8435.08434005474,1170.14326720658,1980.61249384141,24259.723926625,NA,NA,NA,NA
"274","2007-10-02",36647.7333333333,15302.7333333333,508,8022,12815,8910.58443009564,1251.31278673294,2960.61140496424,26834.9540581858,NA,NA,NA,NA
"275","2007-10-03",21340.9,11645.9,979,5024,3692,8904.72966408915,1655.10126886798,3410.72159798832,27386.9882470053,NA,NA,NA,NA
"276","2007-10-04",25307.6333333333,12753.6333333333,2400,444,9710,8301.16056239172,1205.57650245,1986.51999878864,24905.5399176563,NA,NA,NA,NA
"277","2007-10-05",23234.8666666667,13458.8666666667,0,351,9425,9622.24124045163,1373.79030409595,2517.17339945972,27063.9459306861,NA,NA,NA,NA
"278","2007-10-06",29270.6666666667,14417.6666666667,4840,347,9666,10641.4844650637,2605.09444826715,3147.37569329947,32141.6502796135,NA,NA,NA,NA
"279","2007-10-07",35101.9,13462.9,2498,8255,10886,8658.65782836742,2822.97568796317,3832.08087930778,32233.0386496086,NA,NA,NA,NA
"280","2007-10-08",18254.0333333333,12752.0333333333,0,420,5082,8739.2199944758,1192.18918843912,2190.95635240822,26150.0800122072,NA,NA,NA,NA
"281","2007-10-09",28130.9666666667,14659.9666666667,2034,2147,9290,9170.37288012465,1262.49185416412,3128.89363082851,28575.9906791806,NA,NA,NA,NA
"282","2007-10-10",19449.5333333333,12124.5333333333,1863,2117,3345,9107.7309520391,1652.73826402456,3533.1296075292,28940.06284131,NA,NA,NA,NA
"283","2007-10-11",28874.1,18024.1,2630,414,7806,8435.58039196063,1187.42986792822,2060.0226243857,26234.916787999,NA,NA,NA,NA
"284","2007-10-12",31908.4,14201.4,1020,5028,11659,9677.37747080995,1338.1333697901,2539.6174160531,28137.9990316899,NA,NA,NA,NA
"285","2007-10-13",32112.1333333333,18881.1333333333,969,3799,8463,10608.150186301,2550.78171273077,3117.56291154254,32933.9754094481,NA,NA,NA,NA
"286","2007-10-14",34354.2,16804.2,2930,7494,7126,8529.56792510238,2749.49229875857,3749.82334727722,32723.4418328889,NA,NA,NA,NA
"287","2007-10-15",21105.5,12051.5,1061,339,7654,8509.3290470679,1099.68222878986,2057.10775309344,26325.4118774766,NA,NA,NA,NA
"288","2007-10-16",32740.7,14993.7,0,7871,9876,8837.15355471862,1151.78254347406,2945.3555680113,28430.8005840164,NA,NA,NA,NA
"289","2007-10-17",26282.1666666667,15796.1666666667,1065,453,8968,8671.3836564113,1525.31470298495,3302.83212427631,28477.0511735857,NA,NA,NA,NA
"290","2007-10-18",25308.8333333333,13965.8333333333,1162,317,9864,7899.16687788589,1045.4204909171,1786.87897117585,25465.1695092226,NA,NA,NA,NA
"291","2007-10-19",34760.8,18689.8,1299,3124,11648,9046.87319469163,1184.26179360884,2228.45378370668,27080.993897178,NA,NA,NA,NA
"292","2007-10-20",27670.7666666667,11786.7666666667,2363,296,13225,9892.41253441603,2388.30417703992,2774.02451086364,31617.3560478057,NA,NA,NA,NA
"293","2007-10-21",32365.6666666667,16983.6666666667,3712,4357,7313,7740.21980673649,2582.11936630987,3380.25887151877,31182.5620140926,NA,NA,NA,NA
"294","2007-10-22",27548.2666666667,14222.2666666667,0,299,13027,7660.55978787788,931.486840068864,1668.43486020062,24602.6587524665,NA,NA,NA,NA
"295","2007-10-23",32577.4666666667,15644.4666666667,1067,5186,10680,7945.4414149577,987.096889012728,2544.91055724681,26574.7118976443,NA,NA,NA,NA
"296","2007-10-24",31093.9333333333,17155.9333333333,4459,364,9115,7755.14658580535,1368.61867789425,2898.20744003925,26541.2473149426,NA,NA,NA,NA
"297","2007-10-25",30898.6333333333,19602.6333333333,1478,2433,7385,6978.35023469734,901.224721979195,1385.7525318001,23507.12660164,NA,NA,NA,NA
"298","2007-10-26",23959.4666666667,17845.4666666667,0,348,5766,8142.48503976205,1056.98837380575,1838.41439412431,25160.6887925799,NA,NA,NA,NA
"299","2007-10-27",29761.4666666667,14582.4666666667,1374,4856,8949,9026.01870662528,2282.16830207828,2402.39776678193,29795.8179415083,NA,NA,NA,NA
"300","2007-10-28",8535.96666666667,6487.96666666667,0,283,1765,6933.41224748923,2501.01504125718,3033.93799442408,29520.3683242473,NA,NA,NA,NA
"301","2007-10-29",9090.46666666667,6072.46666666667,0,269,2749,6934.41247105815,878.879712616164,1353.72081480484,23158.4148246323,NA,NA,NA,NA
"302","2007-10-30",13516.8,7325.8,0,1935,4256,7319.9687283179,965.927072628892,2267.36559770928,25403.554939945,NA,NA,NA,NA
"303","2007-10-31",21386.8333333333,7771.83333333333,0,4700,8915,7248.77908375884,1381.21615873721,2662.52591280417,25693.4147122525,NA,NA,NA,NA
"304","2007-11-01",8270.26666666667,5986.26666666667,0,293,1991,6607.44233686993,949.239605400243,1195.65233926881,23026.6273975703,NA,NA,NA,NA
"305","2007-11-02",24060.0333333333,8354.03333333333,1346,2115,12245,7920.86849202679,1141.33782933759,1696.55200537709,25084.1146974558,NA,NA,NA,NA
"306","2007-11-03",8209.16666666667,5991.16666666667,0,282,1936,8964.61447120689,2403.00162055607,2310.30906255162,30151.3267822838,NA,NA,NA,NA
"307","2007-11-04",24761.4333333333,13306.4333333333,0,4387,7068,7039.91197649498,2657.69773680815,2992.00656966527,30326.8684887332,NA,NA,NA,NA
"308","2007-11-05",25009.8666666667,16764.8666666667,1265,397,6583,7213.0388846712,1069.99709842204,1361.17465073585,24424.9740810834,NA,NA,NA,NA
"309","2007-11-06",34706.3,17396.3,1105,5515,10690,7771.32211494057,1189.30722675418,2322.30227579576,27129.051173766,NA,NA,NA,NA
"310","2007-11-07",30745.9666666667,19028.9666666667,5042,301,6374,7869.77482271417,1633.97168824239,2761.96579526879,27866.4397693808,NA,NA,NA,NA
"311","2007-11-08",25017.6666666667,16488.6666666667,1715,314,6500,7391.34187921947,1227.82712760675,1335.61840511201,25625.6485332054,NA,NA,NA,NA
"312","2007-11-09",36187.1,16239.1,0,4573,15375,8857.40369012139,1441.63363106473,1872.17432739482,28077.891279678,NA,NA,NA,NA
"313","2007-11-10",43526.6666666667,25758.6666666667,3697,304,13767,10040.2025942003,2720.39154180888,2515.95125879981,33499.5730811848,NA,NA,NA,NA
"314","2007-11-11",31452.0666666667,21663.0666666667,3445,320,6024,8237.95625838492,2987.17896545353,3221.41098023392,33981.1467795078,NA,NA,NA,NA
"315","2007-11-12",35935.7666666667,17471.7666666667,1018,4165,13281,8514.3070940703,1406.28926622583,1607.6224935809,28329.7960865266,NA,NA,NA,NA
"316","2007-11-13",36906.6333333333,19919.6333333333,978,4933,11076,9154.39347757593,1526.96997210338,2578.78463748062,31223.1602384668,NA,NA,NA,NA
"317","2007-11-14",34133.2333333333,16438.2333333333,1055,295,16345,9311.54372984142,1967.52570263989,3021.36102453145,32084.2412247616,NA,NA,NA,NA
"318","2007-11-15",24866.4666666667,15186.4666666667,1606,571,7503,8867.56523348504,1551.87563489187,1590.87131079895,29898.7518048746,NA,NA,NA,NA
"319","2007-11-16",38495.9,18280.9,1991,4660,13564,10343.2775131715,1750.98126117886,2116.4725311571,32336.7239507665,NA,NA,NA,NA
"320","2007-11-17",43501.5666666667,23724.5666666667,2588,2199,14990,11510.9526941812,3010.15765440641,2742.89413745585,37675.0253927856,NA,NA,NA,NA
"321","2007-11-18",36397.6333333333,22033.6333333333,5201,2097,7066,9669.42734307249,3252.90264873829,3425.16683157366,38006.204029957,NA,NA,NA,NA
